"ITTER107","Territorio","TIPO_DATO15","Tipo di indicatore demografico","SEXISTAT1","Sesso","ETA1","Età","STATCIV2","Stato civile","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",646,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2021","2021",664,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2022","2022",645,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2023","2023",583,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2024","2024",628,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2019","2019",799,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",798,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2021","2021",742,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2022","2022",694,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2023","2023",707,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2024","2024",612,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2019","2019",1615,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",1630,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2021","2021",1520,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2022","2022",1431,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2023","2023",1395,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2024","2024",1287,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2019","2019",696,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2020","2020",701,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2021","2021",672,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2022","2022",622,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2023","2023",589,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y3","3 anni","99","totale","2024","2024",558,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2019","2019",1645,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",1676,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2021","2021",1626,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2022","2022",1513,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2023","2023",1417,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2024","2024",1303,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2019","2019",1401,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2020","2020",1401,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2021","2021",1365,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2022","2022",1284,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2023","2023",1276,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y3","3 anni","99","totale","2024","2024",1154,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2019","2019",832,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",865,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2021","2021",866,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2022","2022",766,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2023","2023",739,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2024","2024",681,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2019","2019",705,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2020","2020",700,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2021","2021",693,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2022","2022",662,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2023","2023",687,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y3","3 anni","99","totale","2024","2024",596,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2019","2019",767,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",711,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2021","2021",714,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2022","2022",695,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2023","2023",668,,
"073027","Taranto","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2024","2024",677,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2019","2019",739,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",697,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2021","2021",721,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2022","2022",673,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2023","2023",631,,
"073027","Taranto","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2024","2024",598,"e","dato stimato"
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2019","2019",1506,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",1408,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2021","2021",1435,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2022","2022",1368,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2023","2023",1299,,
"073027","Taranto","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2024","2024",1275,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2019","2019",733,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",705,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2021","2021",725,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2022","2022",674,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2023","2023",664,,
"032006","Trieste","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2024","2024",660,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2019","2019",1614,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",1601,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2021","2021",1611,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2022","2022",1495,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2023","2023",1419,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2024","2024",1406,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2019","2019",818,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",813,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2021","2021",823,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2022","2022",752,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2023","2023",750,,
"100005","Prato","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2024","2024",686,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2019","2019",784,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",798,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2021","2021",786,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2022","2022",731,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2023","2023",681,,
"036023","Modena","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2024","2024",710,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2019","2019",935,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",839,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2021","2021",873,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2022","2022",861,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2023","2023",774,,
"100005","Prato","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2024","2024",744,"e","dato stimato"
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2019","2019",1753,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",1652,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2021","2021",1696,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2022","2022",1613,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2023","2023",1524,,
"100005","Prato","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2024","2024",1430,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2019","2019",1436,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2020","2020",1341,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2021","2021",1387,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2022","2022",1332,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2023","2023",1316,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y4","4 anni","99","totale","2024","2024",1254,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2019","2019",830,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2020","2020",803,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2021","2021",825,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2022","2022",764,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2023","2023",738,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y4","4 anni","99","totale","2024","2024",696,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2019","2019",703,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2020","2020",636,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2021","2021",662,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2022","2022",658,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2023","2023",652,,
"032006","Trieste","JAN","popolazione al 1º gennaio","2","femmine","Y4","4 anni","99","totale","2024","2024",594,"e","dato stimato"
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2019","2019",1361,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2020","2020",1439,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2021","2021",1384,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2022","2022",1371,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2023","2023",1341,,
"032006","Trieste","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2024","2024",1316,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2019","2019",1643,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2020","2020",1603,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2021","2021",1589,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2022","2022",1582,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2023","2023",1492,,
"036023","Modena","JAN","popolazione al 1º gennaio","9","totale","Y5","5 anni","99","totale","2024","2024",1435,"e","dato stimato"
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2019","2019",817,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2020","2020",814,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2021","2021",806,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2022","2022",811,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2023","2023",765,,
"036023","Modena","JAN","popolazione al 1º gennaio","1","maschi","Y5","5 anni","99","totale","2024","2024",746,"e","dato stimato"
